"","plot","div","cresc.altura_mean","cresc.nfol_mean","cresc.LA_mean","cresc.biomassa_mean","cresc.altura_sdErr","cresc.nfol_sdErr","cresc.LA_sdErr","cresc.biomassa_sdErr"
"41","43","2",0.0966666666666667,66.7,325501.4406845,11.6066666845,0.0587664195224795,18.7216592831883,83006.4242785101,3.07695639071955
"42","44","1",0.0115384615384616,72.2692307692308,387448.354615385,20.0908461538462,0.0280641699171042,13.1230340877649,70354.9478906433,3.64820347639864
"43","45","2",0.2464,57.56,282413.49414724,12.86373335252,0.0573291083714605,17.673433924019,73810.814417069,2.80084706201556
"44","46","8",0.098695652173913,120.909090909091,508259.392293682,22.303880293,0.0600108828991411,45.7006497766053,157868.693782905,7.19711779295017
"45","47","1",0.323461538461538,91.3076923076923,600930.62,33.7838461538462,0.0821816792379352,23.5545043368824,155021.143752671,8.7151666046465
"46","48","4",0.162666666666667,354.1,1431146.1910292,72.149511224,0.0681343050518916,122.419716596201,464758.714374178,25.532964907485
"47","49","8",-0.0055,52.2,174527.74767055,7.500133334,0.100842438330403,21.2022342417516,44733.9781329219,1.91762077280421
"48","50","16",0.100384615384615,139.346153846154,462027.014597115,22.1062538658077,0.0803099395500491,59.0608536838897,194266.742303191,10.3388055165102
"49","51","2",0.0577777777777778,143.666666666667,843849.009644333,38.998296311,0.0506716521763698,23.9530642663791,131820.496782632,6.64751895329682
"50","52","1",0.413333333333333,29.4,258137.0959902,17.7772000098,0.0491612184229134,6.40594961548953,56245.3479864628,3.87346420296799
"51","53","2",0.283181818181818,543.954545454545,2045750.33225241,111.883272908591,0.0992076539334379,152.937223310442,589366.398719998,32.1600076143988
"52","54","4",0.271176470588235,170.235294117647,991366.181176471,39.1060744601176,0.0825150714974025,76.7599643566077,441689.434803044,16.8922252494438
"53","55","2",0.204615384615385,199.230769230769,948246.667692308,35.4363076448462,0.101328454154308,67.6904865722399,332904.070015538,12.5777380230103
"54","56","1",0.0959090909090909,9.72727272727273,56335.3054545455,2.13351514827273,0.0548498899631072,9.07262230027154,52543.9105995766,1.98992848816868
"55","57","2",-0.202727272727273,6.90909090909091,52184.4612137273,1.92248485009091,0.10421211680633,4.76436496856811,33739.0031608975,1.23329065464313
"56","59","8",-0.13,35.1666666666667,115418.02778725,5.4901111105,0.130174707779409,30.4282149102813,99245.6446517987,4.58324068769095
"57","60","1",0.23375,87.8125,190974.625,6.498125,0.0610455772353739,25.4508052835924,55350.4113307567,1.88335959098584
"58","61","2",0.0186666666666667,8.53333333333333,69894.8133342667,2.59920000093333,0.0547363087179204,4.65767841890874,36921.053330552,1.36920210131098
"59","62","1",-0.0900000000000001,-7,-44947.77,-1.6331,NA,NA,NA,NA
"60","64","2",0.210344827586207,177.275862068966,1020307.89931034,38.7545976425172,0.0511216138113327,73.0299030553593,422261.338874477,15.9962902905898
"61","65","1",0.1465,50.15,365007.748,11.033,0.0666581025200909,9.33563489792571,67947.7381902707,2.05383967754366
"62","66","1",0.138076923076923,157.576923076923,912603.598461538,34.5618717423462,0.0568507336554223,61.3951181491198,355568.598858264,13.4659958935752
"63","67","4",0.1445,-5.4,-38955.2703318,-2.6676633318,0.0451399869412102,7.29397732812201,41588.6452887813,2.5133607509561
"64","68","4",0.234827586206897,102.862068965517,252092.057241759,9.99358621372414,0.0688784548982928,55.6840737491902,196109.177201933,7.25727729994844
"65","69","1",0.071304347826087,74.2173913043478,318271.386981261,12.072695676913,0.0438074494532522,17.9577849855683,77009.5665452641,2.92113303030504
"66","71","16",0.0415384615384615,198.384615384615,779405.391761846,39.6898462223846,0.061067912530464,110.313105578292,429002.2410677,22.5705550143363
"67","72","2",0.175,49.4166666666667,287352.321666667,10.861905539,0.100427118153445,27.3438980876221,158164.1674819,5.99343168076155
"68","73","2",0.125555555555556,324.555555555556,1298092.73397289,71.1119260271111,0.135880623843479,65.3050269923537,252972.222127548,13.8487838893215
"69","74","2",0.96,48,55907.52,6.0768,NA,NA,NA,NA
"70","75","4",0.1412,91.76,376578.91250032,19.6942133612,0.0735194305382371,34.4163372058484,131257.941063726,7.09330793081821
"71","76","4",0.0836842105263158,334.052631578947,1280674.02452237,63.6461755499474,0.0542854192259353,85.8890374069432,339695.753779463,17.8025515818609
"72","77","1",0.352666666666667,5,5823.7,0.633,0.121852630222181,4.52190436073332,5266.84288512053,0.572473092068839
"73","78","2",0.145714285714286,290.071428571429,1189496.64562739,65.2702858011786,0.0896929337985652,81.9057874151377,324320.956053048,17.7762503733162
"74","79","8",0.251818181818182,170.363636363636,680142.581466273,36.4163485350909,0.0977088979000731,84.9928325334219,325289.031641399,17.7876288428231
"75","80","4",0.0603846153846154,229.615384615385,877353.628654231,47.0392308457692,0.0701437661449261,84.0899898354884,321644.422795026,17.5809836530394
"76","81","4",-0.0958823529411765,85.3529411764706,252270.470793412,12.9668176470588,0.0946978896883066,24.9964616873231,69703.1521086127,3.61711440373721
"77","82","1",0.0614285714285714,-3.0952380952381,-13273.5158740476,-0.503492064523809,0.0399838402732053,6.74604108309344,28929.4977149505,1.09735601843188
"78","83","1",-0.1305,13.0909090909091,34781.3236407273,1.75418181818182,0.0572526772091843,4.64026658572753,12328.7552282768,0.621795722487489
"79","85","8",-0.1475,32.875,118574.020837125,5.54154166875,0.0877045228784316,17.568170792658,45417.1248728625,1.83693482739704
"80","86","4",0.190625,14.125,91129.6512510625,5.5793500010625,0.0602112167706317,7.07688431915251,45012.4378271454,2.61142748801742
"81","87","2",0.2055,70.85,148470.708,5.0823,0.0694621252345857,27.0669029783997,61386.4242244526,2.07106450775034
"82","88","2",0.311111111111111,360,1380409.24284156,75.3606667866667,0.0945876239974622,79.199394944306,301433.133752595,16.4667408538945
"83","89","2",0.0473913043478261,80.1739130434783,490785.457403478,21.5092174034783,0.032910330870198,16.9666788267688,94862.0768779023,4.68958267918635
"84","90","1",0.305,19.1111111111111,167798.868141778,11.5558518582222,0.0861115327841246,5.57884009361475,48983.1830190275,3.373338645132
"85","91","2",-0.145625,28.3125,151125.9525,7.8988125,0.0587222895642418,12.9752067260346,69695.8495457196,3.60171213362334
"86","92","2",0.0169565217391304,-25.8695652173913,-29848.6695652174,-1.56921739130435,0.0317003932757534,23.3245959467332,27917.5836181681,1.44962309801905
"87","93","1",-0.0275,2.41666666666667,21164.1033333333,0.792666666666667,0.0467620014820655,0.610644310077439,5347.75418416178,0.2002913337054
"88","94","4",-0.0818181818181819,68,85366.940004,4.39272727272727,0.0978014517629577,48.254250872568,62579.0815445191,3.24668514891702
"89","95","16",0.173333333333333,37.8888888888889,121978.761486444,4.611429632,0.054339467956337,17.4383393421606,49805.7793226184,1.83018661194171
"90","96","2",0.0825,8.4375,30968.447502375,1.802625,0.128849071914909,5.41446269264089,17871.85746358,1.06558706384087
"91","97","4",-0.155,-0.666666666666667,10975.22111075,0.277722223,0.134454565943408,5.08761617890328,29242.3982475027,1.11078517093602
"92","98","1",0.345,50.5333333333333,292662.789333333,11.0836444276,0.0625120678004628,20.8419191503501,120705.55792087,4.57132759336282
"93","99","1",0.0795652173913043,333.826086956522,397907.342608696,20.6972173913043,0.0746546151658495,42.2283764706095,50334.5356179077,2.61815934117779
"94","100","1",0.645,816.045454545455,3118104.24124314,170.2814851205,0.128759902741935,133.077093778856,508486.688104026,27.7687536128804
"95","101","1",0.277058823529412,60.7647058823529,427193.301588882,15.5962745300588,0.0450633924883664,7.22359767164529,50783.9623987402,1.85405673813016
"96","102","1",0.206666666666667,4.33333333333333,31539.3866666667,0.953333333333333,0.100143547763848,8.9842013009434,65389.8920126823,1.97652428620755
"97","103","1",-0.00450000000000001,-1.3,-6969.534,-0.3614,0.169971321110357,14.3029441209254,76680.6579622231,3.97621846561727
"98","104","1",0.268928571428571,13.2857142857143,15474.4028571429,1.68197142857143,0.0616942008150696,3.86472896948267,4501.40441991524,0.489274687536506
"99","105","1",0.0141666666666667,1.16666666666667,1776.65444483333,0.110444444833333,0.021677115652115,4.73870383223744,7216.31933682292,0.448597297698046
"100","106","1",-0.155555555555556,-0.777777777777778,-6811.43555555555,-0.255111111111111,0.0663138813838968,0.944732751073733,8273.55375149328,0.309872342352184
"101","107","2",0.1825,-0.375,-2364.58583333333,-0.0861138887500006,0.0858361474141201,33.4220276067719,193486.832632954,7.32856074220698
"102","108","16",0.0352,95.56,382490.26050116,21.16770135912,0.083632370128637,83.6021148057871,315773.588274784,17.0685898863615
"103","109","2",0.227777777777778,12.8888888888889,23772.8211111111,1.80956666666667,0.132662665117392,6.94511107911418,12147.8273327312,0.903653338460668
"104","110","2",-0.0280769230769231,31.1153846153846,75866.3128308846,3.93346154046154,0.0634665732268551,8.4029897468931,18173.5418545955,0.971284068663537
"105","111","2",0.182380952380952,41,183653.863504857,6.81949207628571,0.062875177787895,15.0446953157203,64045.5646148997,2.43694193896797
"106","112","16",0.197272727272727,99,387631.959972364,21.7565151856818,0.064439581481808,62.8079943625344,241155.231057615,13.0883531167427
