plot,div,especie,cresc.altura,cresc.nfol,cresc.biomassa
39,16,cating,0.825320512820513,0.626262626262626,0.626262626262626
39,16,cumaru,NA,0,0
39,16,feijao,-0.106268656716418,0.320512820512821,0.320512820512821
39,16,imbira,-0.269704433497537,0.785714285714286,0.785714285714286
39,16,imburana,0.07730364873222,2.6,2.6
39,16,ipe,0.045001311991603,0.352941176470588,0.352941176470588
39,16,joazeiro,0.303441479684657,1.97368037859483,1.97368037859483
39,16,ju_branca,NA,NA,NA
39,16,ju_preta,0.421248568155785,8.64621780064545,8.64621780064545
39,16,juca,0.042272151427081,3.04001059883413,3.04001059883413
39,16,mofumbu,0.045894607843137,6.57692307692308,6.57692307692308
39,16,mororo,0.306818181818182,6.3448275862069,6.3448275862069
39,16,pereiro,0.318840579710145,1.46623931623932,1.46623931623932
40,4,imburana,0.416862320542386,1.39861567757111,1.39861567757111
40,4,ipe,1.11276251279133,0.3675048126157,0.3675048126157
40,4,ju_preta,0.42855919836387,5.6103218215536,5.6103218215536
40,4,pereiro,0.515968288327475,0.474266421773249,0.474266421773249
41,1,imbira,-0.153335908678112,1.00636904761905,1.00636904761905
42,2,burra,-0.034780288204946,-0.340094371081766,-0.340094371081766
42,2,imbira,-0.065815100305052,4.16944444444444,4.16944444444444
43,2,algodao,-0.009235736045451,7.71558515854854,7.71558515854855
43,2,imburana,0.209737542977814,1.89415257880975,1.89415257880975
44,1,mofumbu,0.108674644681206,1.43857720934132,1.43857720934132
45,2,imburana,0.217774624110447,2.84955614948922,2.84955614948922
45,2,ipe,0.923523093840233,1.19692607838093,1.19692607838093
46,8,algodao,0.57863700075474,7.24035087719298,7.24035087719298
46,8,cating,0.671113306982872,0.77206541218638,0.77206541218638
46,8,cumaru,0.923076923076923,-0.035714285714286,-0.035714285714286
46,8,feijao,0.861805555555555,0.139001349527665,0.139001349527665
46,8,imbira,0.033679245283019,1.66666666666667,1.66666666666667
46,8,ju_branca,-0.050599575642754,1.25834595959596,1.25834595959596
46,8,juca,-0.12737843551797,6.65140415140415,6.65140415140415
46,8,mofumbu,-0.067158385093168,51.8108622483822,51.8108622483822
47,1,angico,0.71244490653948,7.74179118380729,7.74179118380729
48,4,algodao,0.104280109091437,3.75284477427335,3.75284477427335
48,4,imbira,0.110287095933552,4.4375,4.4375
48,4,imburana,0.170989666777535,3.15831748669367,3.15831748669367
48,4,ju_preta,0.146198670155424,6.2643426557207,6.2643426557207
49,8,algodao,0.982322097378277,4.57142857142857,4.57142857142857
49,8,angico,0.227240143369176,1.69805657305657,1.69805657305657
49,8,burra,-0.048020120488975,0.461952913538634,0.461952913538634
49,8,cating,0.116883116883117,-0.25,-0.25
49,8,imbira,0.039364336818932,1.08333333333333,1.08333333333333
49,8,joazeiro,-0.168539325842697,2.78740157480315,2.78740157480315
49,8,juca,-0.142369719180703,1.44740965043384,1.44740965043384
49,8,mororo,-0.066500711237553,1.36923076923077,1.36923076923077
50,16,algodao,0.320226917057903,2.55563909774436,2.55563909774436
50,16,angico,0.384615384615385,0.496031746031746,0.496031746031746
50,16,burra,0.036363636363636,5.02941176470588,5.02941176470588
